x-axis,1
second,Volt
-2.50000000E-03,-743.71858500E-03
-2.49992000E-03,-743.71858500E-03
-2.49984000E-03,-763.81908730E-03
-2.49976000E-03,-743.71858500E-03
-2.49968000E-03,-743.71858500E-03
-2.49960000E-03,-763.81908730E-03
-2.49952000E-03,-763.81908730E-03
-2.49944000E-03,-763.81908730E-03
-2.49936000E-03,-763.81908730E-03
-2.49928000E-03,-763.81908730E-03
-2.49920000E-03,-783.91958959E-03
-2.49912000E-03,-783.91958959E-03
-2.49904000E-03,-763.81908730E-03
-2.49896000E-03,-783.91958959E-03
-2.49888000E-03,-763.81908730E-03
-2.49880000E-03,-763.81908730E-03
-2.49872000E-03,-783.91958959E-03
-2.49864000E-03,-783.91958959E-03
-2.49856000E-03,-763.81908730E-03
-2.49848000E-03,-783.91958959E-03
-2.49840000E-03,-763.81908730E-03
-2.49832000E-03,-783.91958959E-03
-2.49824000E-03,-783.91958959E-03
-2.49816000E-03,-763.81908730E-03
-2.49808000E-03,-783.91958959E-03
-2.49800000E-03,-783.91958959E-03
-2.49792000E-03,-804.02009189E-03
-2.49784000E-03,-763.81908730E-03
-2.49776000E-03,-763.81908730E-03
-2.49768000E-03,-763.81908730E-03
-2.49760000E-03,-783.91958959E-03
-2.49752000E-03,-763.81908730E-03
-2.49744000E-03,-783.91958959E-03
-2.49736000E-03,-783.91958959E-03
-2.49728000E-03,-783.91958959E-03
-2.49720000E-03,-783.91958959E-03
-2.49712000E-03,-783.91958959E-03
-2.49704000E-03,-783.91958959E-03
-2.49696000E-03,-763.81908730E-03
-2.49688000E-03,-783.91958959E-03
-2.49680000E-03,-783.91958959E-03
-2.49672000E-03,-763.81908730E-03
-2.49664000E-03,-763.81908730E-03
-2.49656000E-03,-783.91958959E-03
-2.49648000E-03,-783.91958959E-03
-2.49640000E-03,-763.81908730E-03
-2.49632000E-03,-783.91958959E-03
-2.49624000E-03,-763.81908730E-03
-2.49616000E-03,-783.91958959E-03
-2.49608000E-03,-783.91958959E-03
-2.49600000E-03,-783.91958959E-03
-2.49592000E-03,-783.91958959E-03
-2.49584000E-03,-783.91958959E-03
-2.49576000E-03,-763.81908730E-03
-2.49568000E-03,-783.91958959E-03
-2.49560000E-03,-804.02009189E-03
-2.49552000E-03,-763.81908730E-03
-2.49544000E-03,-763.81908730E-03
-2.49536000E-03,-783.91958959E-03
-2.49528000E-03,-783.91958959E-03
-2.49520000E-03,-783.91958959E-03
-2.49512000E-03,-783.91958959E-03
-2.49504000E-03,-763.81908730E-03
-2.49496000E-03,-783.91958959E-03
-2.49488000E-03,-763.81908730E-03
-2.49480000E-03,-783.91958959E-03
-2.49472000E-03,-763.81908730E-03
-2.49464000E-03,-783.91958959E-03
-2.49456000E-03,-783.91958959E-03
-2.49448000E-03,-783.91958959E-03
-2.49440000E-03,-763.81908730E-03
-2.49432000E-03,-763.81908730E-03
-2.49424000E-03,-783.91958959E-03
-2.49416000E-03,-763.81908730E-03
-2.49408000E-03,-783.91958959E-03
-2.49400000E-03,-783.91958959E-03
-2.49392000E-03,-763.81908730E-03
-2.49384000E-03,-783.91958959E-03
-2.49376000E-03,-783.91958959E-03
-2.49368000E-03,-783.91958959E-03
-2.49360000E-03,-783.91958959E-03
-2.49352000E-03,-783.91958959E-03
-2.49344000E-03,-783.91958959E-03
-2.49336000E-03,-783.91958959E-03
-2.49328000E-03,-783.91958959E-03
-2.49320000E-03,-783.91958959E-03
-2.49312000E-03,-783.91958959E-03
-2.49304000E-03,-783.91958959E-03
-2.49296000E-03,-783.91958959E-03
-2.49288000E-03,-763.81908730E-03
-2.49280000E-03,-763.81908730E-03
-2.49272000E-03,-783.91958959E-03
-2.49264000E-03,-783.91958959E-03
-2.49256000E-03,-783.91958959E-03
-2.49248000E-03,-763.81908730E-03
-2.49240000E-03,-763.81908730E-03
-2.49232000E-03,-783.91958959E-03
-2.49224000E-03,-763.81908730E-03
-2.49216000E-03,-763.81908730E-03
-2.49208000E-03,-783.91958959E-03
-2.49200000E-03,-783.91958959E-03
-2.49192000E-03,-783.91958959E-03
-2.49184000E-03,-783.91958959E-03
-2.49176000E-03,-783.91958959E-03
-2.49168000E-03,-763.81908730E-03
-2.49160000E-03,-783.91958959E-03
-2.49152000E-03,-783.91958959E-03
-2.49144000E-03,-783.91958959E-03
-2.49136000E-03,-804.02009189E-03
-2.49128000E-03,-783.91958960E-03
-2.49120000E-03,-783.91958959E-03
-2.49112000E-03,-783.91958959E-03
-2.49104000E-03,-783.91958959E-03
-2.49096000E-03,-783.91958959E-03
-2.49088000E-03,-763.81908730E-03
-2.49080000E-03,-763.81908730E-03
-2.49072000E-03,-783.91958959E-03
-2.49064000E-03,-763.81908730E-03
-2.49056000E-03,-783.91958959E-03
-2.49048000E-03,-783.91958959E-03
-2.49040000E-03,-783.91958959E-03
-2.49032000E-03,-804.02009189E-03
-2.49024000E-03,-783.91958960E-03
-2.49016000E-03,-783.91958959E-03
-2.49008000E-03,-783.91958959E-03
-2.49000000E-03,-783.91958959E-03
-2.48992000E-03,-783.91958959E-03
-2.48984000E-03,-783.91958959E-03
-2.48976000E-03,-783.91958959E-03
-2.48968000E-03,-783.91958959E-03
-2.48960000E-03,-763.81908730E-03
-2.48952000E-03,-783.91958959E-03
-2.48944000E-03,-763.81908730E-03
-2.48936000E-03,-783.91958959E-03
-2.48928000E-03,-783.91958959E-03
-2.48920000E-03,-783.91958959E-03
-2.48912000E-03,-763.81908730E-03
-2.48904000E-03,-783.91958959E-03
-2.48896000E-03,-763.81908730E-03
-2.48888000E-03,-783.91958959E-03
-2.48880000E-03,-783.91958959E-03
-2.48872000E-03,-783.91958959E-03
-2.48864000E-03,-763.81908730E-03
-2.48856000E-03,-783.91958959E-03
-2.48848000E-03,-783.91958959E-03
-2.48840000E-03,-783.91958959E-03
-2.48832000E-03,-763.81908730E-03
-2.48824000E-03,-783.91958959E-03
-2.48816000E-03,-783.91958959E-03
-2.48808000E-03,-783.91958959E-03
-2.48800000E-03,-763.81908730E-03
-2.48792000E-03,-783.91958959E-03
-2.48784000E-03,-783.91958959E-03
-2.48776000E-03,-783.91958959E-03
-2.48768000E-03,-783.91958959E-03
-2.48760000E-03,-783.91958959E-03
-2.48752000E-03,-783.91958959E-03
-2.48744000E-03,-763.81908730E-03
-2.48736000E-03,-763.81908730E-03
-2.48728000E-03,-783.91958959E-03
-2.48720000E-03,-783.91958959E-03
-2.48712000E-03,-783.91958959E-03
